AntiSquid;Baseline1;Baseline2;Coac;Conrisc;Fabbiamo;Marasbot;ProphetCoac;UJIAgent1;UJIAgent2;UJIAgent3
45.06;20.42;32.32;89.93;37.65;42.23;59.38;87.93;39.81;54.35;40.83
45.06;20.41;32.32;89.93;37.65;42.24;59.38;87.93;39.81;54.35;40.83
45.06;20.41;32.32;89.93;37.65;42.24;59.37;87.93;39.82;54.35;40.83
45.06;20.41;32.32;89.93;37.65;42.24;59.38;87.93;39.83;54.35;40.83
45.06;20.41;32.32;89.93;37.65;42.24;59.38;87.93;39.84;54.34;40.83
Invalid format at line 308405
45.07;20.41;32.31;89.93;37.65;42.24;59.37;87.93;39.84;54.34;40.83
45.07;20.42;32.31;89.94;37.65;42.24;59.38;87.93;39.84;54.34;40.83
45.07;20.43;32.32;89.93;37.65;42.24;59.38;87.93;39.84;54.35;40.83
45.07;20.43;32.32;89.93;37.65;42.24;59.38;87.94;39.84;54.35;40.83
45.06;20.43;32.32;89.94;37.64;42.24;59.38;87.93;39.83;54.34;40.83
45.06;20.43;32.32;89.94;37.64;42.23;59.37;87.94;39.83;54.33;40.82
45.06;20.42;32.32;89.94;37.64;42.23;59.37;87.94;39.83;54.34;40.82
45.05;20.42;32.32;89.94;37.65;42.23;59.37;87.94;39.83;54.34;40.82
45.05;20.42;32.32;89.94;37.65;42.24;59.37;87.94;39.83;54.33;40.82
45.05;20.42;32.31;89.94;37.65;42.23;59.39;87.94;39.82;54.33;40.82
Invalid format at line 308999
45.05;20.42;32.31;89.94;37.64;42.23;59.39;87.94;39.84;54.32;40.82
45.05;20.42;32.31;89.94;37.65;42.23;59.39;87.94;39.84;54.33;40.82
45.06;20.42;32.31;89.94;37.65;42.24;59.39;87.94;39.84;54.33;40.83
45.06;20.42;32.30;89.94;37.65;42.24;59.40;87.94;39.85;54.34;40.83
45.05;20.43;32.30;89.94;37.65;42.24;59.40;87.94;39.84;54.34;40.83
45.05;20.43;32.30;89.94;37.64;42.24;59.39;87.93;39.84;54.34;40.83
45.05;20.43;32.30;89.94;37.64;42.23;59.39;87.93;39.84;54.33;40.83
45.05;20.43;32.29;89.94;37.64;42.24;59.39;87.94;39.84;54.32;40.82
45.05;20.43;32.29;89.95;37.65;42.23;59.39;87.94;39.83;54.32;40.82
45.04;20.43;32.29;89.94;37.65;42.23;59.39;87.94;39.84;54.32;40.83
45.04;20.43;32.29;89.94;37.65;42.23;59.40;87.94;39.83;54.32;40.82
45.04;20.43;32.29;89.94;37.65;42.23;59.40;87.94;39.85;54.32;40.83
45.04;20.43;32.29;89.94;37.65;42.23;59.40;87.94;39.85;54.33;40.82
45.04;20.43;32.28;89.94;37.65;42.23;59.39;87.95;39.85;54.34;40.83
45.04;20.44;32.28;89.94;37.65;42.24;59.40;87.95;39.85;54.34;40.83
45.04;20.44;32.28;89.94;37.66;42.24;59.40;87.94;39.85;54.34;40.83
45.04;20.44;32.28;89.94;37.66;42.23;59.41;87.95;39.85;54.34;40.83
45.04;20.44;32.28;89.93;37.66;42.23;59.40;87.95;39.85;54.34;40.82
45.04;20.44;32.27;89.93;37.65;42.22;59.39;87.96;39.84;54.33;40.82
45.04;20.44;32.28;89.93;37.65;42.23;59.40;87.96;39.84;54.34;40.82
45.04;20.44;32.27;89.93;37.64;42.24;59.39;87.96;39.85;54.33;40.82
45.04;20.44;32.27;89.93;37.64;42.24;59.40;87.96;39.84;54.33;40.82
45.04;20.43;32.27;89.94;37.64;42.24;59.40;87.96;39.86;54.33;40.82
45.04;20.43;32.27;89.93;37.63;42.24;59.40;87.96;39.86;54.33;40.81
45.04;20.43;32.27;89.93;37.63;42.24;59.40;87.96;39.86;54.33;40.82
45.04;20.44;32.27;89.93;37.63;42.25;59.40;87.96;39.86;54.34;40.82
45.04;20.44;32.27;89.93;37.63;42.26;59.41;87.96;39.86;54.34;40.82
45.04;20.45;32.27;89.93;37.63;42.26;59.41;87.96;39.86;54.34;40.82
45.04;20.45;32.27;89.93;37.63;42.25;59.40;87.95;39.86;54.34;40.82
45.03;20.45;32.27;89.93;37.62;42.25;59.39;87.96;39.85;54.33;40.82
45.04;20.44;32.26;89.93;37.62;42.25;59.40;87.96;39.85;54.34;40.81
45.03;20.44;32.26;89.93;37.63;42.25;59.39;87.97;39.85;54.34;40.81
45.03;20.44;32.26;89.93;37.63;42.26;59.39;87.97;39.85;54.34;40.81
45.03;20.44;32.26;89.93;37.63;42.26;59.40;87.97;39.84;54.34;40.82
45.03;20.44;32.25;89.93;37.63;42.26;59.40;87.97;39.86;54.34;40.81
Invalid format at line 311294
45.03;20.44;32.25;89.93;37.63;42.26;59.40;87.97;39.87;54.35;40.81
45.03;20.44;32.25;89.93;37.63;42.26;59.40;87.97;39.87;54.35;40.82
45.03;20.45;32.25;89.94;37.63;42.26;59.40;87.97;39.87;54.35;40.82
45.02;20.45;32.25;89.93;37.63;42.27;59.40;87.97;39.87;54.35;40.82
45.01;20.46;32.25;89.93;37.63;42.26;59.40;87.97;39.87;54.36;40.82
45.01;20.46;32.25;89.93;37.62;42.26;59.40;87.97;39.86;54.35;40.82
45.01;20.45;32.25;89.93;37.62;42.26;59.39;87.98;39.86;54.35;40.81
45.00;20.45;32.25;89.93;37.63;42.27;59.39;87.97;39.86;54.35;40.82
45.00;20.45;32.25;89.93;37.63;42.28;59.38;87.97;39.86;54.35;40.81
45.00;20.45;32.24;89.93;37.63;42.28;59.40;87.97;39.86;54.34;40.81
Invalid format at line 311903
45.00;20.45;32.24;89.93;37.63;42.27;59.40;87.97;39.88;54.33;40.81
45.00;20.45;32.24;89.93;37.63;42.27;59.40;87.97;39.88;54.34;40.80
45.00;20.45;32.24;89.93;37.63;42.27;59.40;87.97;39.88;54.35;40.80
45.00;20.46;32.24;89.93;37.63;42.28;59.40;87.98;39.88;54.35;40.81
45.00;20.46;32.24;89.93;37.63;42.28;59.40;87.98;39.88;54.35;40.81
45.00;20.47;32.24;89.93;37.63;42.27;59.41;87.97;39.88;54.36;40.81
44.99;20.46;32.24;89.94;37.63;42.27;59.40;87.96;39.88;54.35;40.81
44.99;20.46;32.24;89.94;37.63;42.27;59.40;87.97;39.87;54.34;40.80
44.99;20.46;32.24;89.94;37.64;42.26;59.39;87.97;39.87;54.34;40.81
44.99;20.46;32.24;89.94;37.64;42.25;59.40;87.97;39.88;54.34;40.81
44.99;20.46;32.24;89.94;37.64;42.25;59.40;87.97;39.88;54.34;40.81
45.00;20.46;32.24;89.94;37.64;42.25;59.40;87.97;39.87;54.34;40.81
44.99;20.45;32.24;89.94;37.64;42.25;59.41;87.97;39.87;54.34;40.81
44.99;20.45;32.23;89.94;37.64;42.24;59.41;87.97;39.87;54.35;40.83
44.99;20.45;32.23;89.94;37.64;42.25;59.41;87.97;39.88;54.35;40.84
45.00;20.45;32.23;89.94;37.64;42.25;59.42;87.97;39.88;54.36;40.84
45.00;20.45;32.24;89.94;37.64;42.25;59.42;87.97;39.88;54.36;40.84
45.00;20.45;32.24;89.94;37.64;42.25;59.41;87.96;39.87;54.35;40.83
44.99;20.45;32.23;89.94;37.63;42.24;59.40;87.97;39.87;54.35;40.83
45.00;20.45;32.23;89.94;37.63;42.25;59.40;87.97;39.87;54.35;40.83
45.00;20.45;32.23;89.93;37.65;42.23;59.41;87.97;39.87;54.35;40.83
45.00;20.45;32.24;89.94;37.65;42.23;59.40;87.96;39.87;54.35;40.83
45.00;20.45;32.24;89.94;37.65;42.23;59.41;87.96;39.87;54.35;40.83
45.00;20.45;32.24;89.93;37.64;42.22;59.41;87.96;39.88;54.35;40.84
45.00;20.44;32.24;89.93;37.64;42.22;59.41;87.96;39.88;54.35;40.84
45.00;20.44;32.24;89.93;37.65;42.22;59.42;87.96;39.88;54.35;40.85
45.00;20.45;32.24;89.93;37.65;42.22;59.42;87.96;39.88;54.35;40.86
45.00;20.45;32.24;89.93;37.65;42.22;59.42;87.97;39.88;54.36;40.86
45.00;20.45;32.24;89.94;37.64;42.21;59.42;87.96;39.88;54.36;40.86
44.99;20.44;32.24;89.94;37.64;42.21;59.41;87.96;39.88;54.35;40.86
44.99;20.44;32.24;89.94;37.64;42.21;59.41;87.96;39.87;54.34;40.85
45.00;20.44;32.24;89.94;37.65;42.20;59.41;87.96;39.88;54.35;40.85
44.99;20.44;32.24;89.94;37.65;42.20;59.41;87.96;39.88;54.35;40.85
44.99;20.44;32.24;89.94;37.65;42.20;59.41;87.97;39.87;54.35;40.85
44.99;20.44;32.24;89.94;37.65;42.19;59.41;87.96;39.89;54.33;40.85
44.99;20.44;32.24;89.94;37.65;42.19;59.41;87.96;39.89;54.35;40.85
44.99;20.44;32.23;89.94;37.65;42.19;59.41;87.96;39.89;54.35;40.88
44.99;20.45;32.23;89.94;37.65;42.20;59.41;87.97;39.89;54.36;40.88
44.99;20.45;32.24;89.94;37.65;42.20;59.41;87.96;39.89;54.36;40.88
44.99;20.45;32.23;89.94;37.65;42.19;59.42;87.96;39.89;54.36;40.88
44.98;20.45;32.23;89.94;37.65;42.19;59.41;87.96;39.88;54.36;40.88
44.98;20.45;32.23;89.94;37.65;42.18;59.41;87.96;39.88;54.35;40.88
44.98;20.45;32.23;89.94;37.65;42.18;59.41;87.96;39.88;54.35;40.88
44.98;20.45;32.23;89.94;37.65;42.17;59.41;87.97;39.89;54.35;40.88
44.98;20.45;32.23;89.94;37.64;42.17;59.42;87.96;39.88;54.35;40.88
44.98;20.45;32.23;89.94;37.64;42.17;59.43;87.97;39.89;54.35;40.88
44.98;20.45;32.23;89.94;37.64;42.16;59.43;87.96;39.89;54.36;40.87
44.98;20.45;32.22;89.94;37.64;42.16;59.43;87.97;39.90;54.37;40.88
44.98;20.44;32.22;89.94;37.65;42.16;59.43;87.97;39.90;54.37;40.89
44.98;20.44;32.23;89.94;37.65;42.16;59.43;87.97;39.91;54.38;40.89
44.98;20.45;32.23;89.94;37.64;42.17;59.44;87.97;39.91;54.37;40.88
44.98;20.45;32.23;89.94;37.64;42.16;59.43;87.96;39.90;54.37;40.88
44.98;20.44;32.23;89.93;37.63;42.16;59.42;87.96;39.90;54.37;40.88
44.98;20.44;32.23;89.93;37.63;42.16;59.43;87.96;39.90;54.37;40.88
44.98;20.44;32.23;89.93;37.64;42.14;59.43;87.96;39.90;54.37;40.88
44.98;20.45;32.24;89.94;37.63;42.14;59.42;87.96;39.90;54.37;40.88
44.98;20.44;32.24;89.94;37.64;42.14;59.44;87.96;39.89;54.36;40.88
44.98;20.44;32.24;89.93;37.64;42.13;59.44;87.96;39.90;54.37;40.88
44.98;20.44;32.24;89.93;37.64;42.13;59.43;87.96;39.90;54.38;40.88
Invalid format at line 315664
44.98;20.45;32.24;89.93;37.64;42.13;59.44;87.96;39.90;54.38;40.90
44.98;20.45;32.23;89.93;37.65;42.13;59.44;87.96;39.90;54.39;40.90
44.97;20.45;32.24;89.94;37.65;42.13;59.44;87.96;39.90;54.39;40.90
44.97;20.45;32.24;89.94;37.65;42.13;59.44;87.95;39.90;54.39;40.90
44.97;20.45;32.24;89.94;37.64;42.13;59.43;87.95;39.89;54.39;40.90
44.97;20.45;32.24;89.94;37.64;42.12;59.43;87.95;39.89;54.38;40.89
44.97;20.45;32.24;89.94;37.64;42.11;59.43;87.96;39.89;54.38;40.89
44.97;20.45;32.24;89.94;37.64;42.12;59.42;87.96;39.90;54.38;40.89
44.97;20.45;32.24;89.94;37.63;42.11;59.44;87.96;39.89;54.38;40.89
44.97;20.45;32.24;89.94;37.63;42.11;59.45;87.96;39.90;54.37;40.89
44.98;20.45;32.24;89.94;37.63;42.10;59.45;87.96;39.90;54.39;40.88
44.98;20.45;32.23;89.94;37.63;42.10;59.45;87.96;39.90;54.39;40.89
44.98;20.46;32.23;89.94;37.63;42.10;59.45;87.96;39.91;54.39;40.90
44.98;20.46;32.24;89.94;37.64;42.10;59.45;87.96;39.91;54.40;40.90
44.99;20.46;32.23;89.94;37.63;42.10;59.46;87.96;39.90;54.39;40.91
44.99;20.46;32.23;89.94;37.63;42.09;59.45;87.96;39.90;54.39;40.90
Invalid format at line 316720
44.99;20.46;32.23;89.93;37.62;42.09;59.44;87.96;39.89;54.38;40.90
44.98;20.46;32.23;89.93;37.64;42.09;59.44;87.96;39.89;54.38;40.90
44.99;20.46;32.23;89.94;37.64;42.07;59.45;87.96;39.90;54.39;40.90
44.99;20.46;32.23;89.94;37.64;42.07;59.46;87.96;39.89;54.38;40.90
44.99;20.46;32.23;89.94;37.64;42.07;59.46;87.96;39.89;54.38;40.90
44.99;20.46;32.23;89.93;37.63;42.07;59.46;87.96;39.89;54.40;40.90
44.99;20.45;32.23;89.93;37.63;42.07;59.46;87.96;39.89;54.40;40.90
44.99;20.45;32.23;89.94;37.63;42.07;59.46;87.96;39.90;54.40;40.92
44.99;20.45;32.24;89.94;37.64;42.07;59.46;87.96;39.90;54.41;40.92
44.98;20.46;32.24;89.94;37.64;42.07;59.47;87.96;39.90;54.41;40.92
44.99;20.46;32.24;89.94;37.63;42.07;59.46;87.96;39.89;54.41;40.92
44.99;20.45;32.24;89.93;37.63;42.06;59.45;87.96;39.89;54.40;40.91
44.99;20.45;32.23;89.93;37.62;42.06;59.45;87.96;39.89;54.40;40.91
44.99;20.45;32.23;89.94;37.63;42.05;59.45;87.96;39.89;54.40;40.91
44.99;20.45;32.23;89.93;37.63;42.06;59.46;87.96;39.89;54.40;40.91
44.99;20.45;32.23;89.93;37.64;42.05;59.47;87.96;39.88;54.40;40.91
44.99;20.45;32.23;89.93;37.63;42.05;59.48;87.96;39.89;54.39;40.91
44.99;20.45;32.23;89.93;37.63;42.05;59.48;87.96;39.89;54.41;40.91
44.99;20.45;32.23;89.93;37.63;42.05;59.48;87.96;39.89;54.40;40.92
44.99;20.45;32.23;89.93;37.63;42.06;59.48;87.96;39.90;54.41;40.92
44.99;20.45;32.25;89.93;37.63;42.06;59.48;87.96;39.89;54.41;40.92
45.00;20.45;32.24;89.93;37.63;42.06;59.48;87.95;39.89;54.40;40.92
45.00;20.45;32.24;89.94;37.62;42.05;59.48;87.95;39.88;54.40;40.92
45.00;20.45;32.24;89.94;37.62;42.05;59.47;87.95;39.88;54.39;40.91
45.00;20.45;32.24;89.94;37.64;42.04;59.47;87.95;39.88;54.40;40.91
44.99;20.45;32.24;89.94;37.64;42.03;59.47;87.95;39.88;54.40;40.92
45.00;20.45;32.24;89.94;37.64;42.02;59.49;87.95;39.87;54.39;40.92
44.99;20.45;32.24;89.94;37.64;42.02;59.49;87.95;39.90;54.38;40.92
44.99;20.45;32.24;89.94;37.63;42.02;59.49;87.95;39.90;54.39;40.92
44.99;20.45;32.24;89.94;37.64;42.01;59.49;87.95;39.90;54.39;40.94
44.99;20.46;32.24;89.94;37.64;42.02;59.49;87.95;39.90;54.39;40.94
44.99;20.46;32.25;89.94;37.64;42.02;59.49;87.95;39.90;54.40;40.94
44.99;20.47;32.25;89.94;37.64;42.02;59.49;87.95;39.89;54.40;40.94
44.99;20.46;32.24;89.95;37.64;42.01;59.48;87.94;39.89;54.39;40.94
44.98;20.46;32.24;89.94;37.63;42.01;59.48;87.95;39.89;54.39;40.93
44.98;20.46;32.24;89.94;37.64;42.01;59.48;87.95;39.88;54.40;40.93
44.98;20.46;32.24;89.95;37.64;42.01;59.48;87.95;39.89;54.39;40.93
44.98;20.46;32.24;89.94;37.64;42.00;59.49;87.95;39.89;54.39;40.93
44.98;20.46;32.25;89.95;37.64;42.00;59.49;87.95;39.89;54.39;40.93
44.98;20.45;32.24;89.94;37.64;42.00;59.49;87.95;39.90;54.39;40.93
44.98;20.45;32.24;89.94;37.64;42.00;59.49;87.95;39.90;54.39;40.94
44.98;20.44;32.24;89.94;37.64;42.00;59.49;87.95;39.90;54.39;40.96
44.98;20.45;32.25;89.94;37.64;42.00;59.49;87.96;39.90;54.39;40.96
44.98;20.45;32.25;89.95;37.64;42.00;59.49;87.96;39.90;54.39;40.97
44.98;20.45;32.25;89.95;37.64;41.99;59.49;87.95;39.90;54.39;40.96
44.97;20.45;32.25;89.94;37.63;41.99;59.48;87.95;39.89;54.39;40.96
44.98;20.45;32.25;89.94;37.62;41.99;59.48;87.95;39.90;54.38;40.96
44.97;20.45;32.25;89.95;37.64;41.99;59.48;87.95;39.90;54.38;40.95
44.97;20.45;32.25;89.95;37.63;42.01;59.48;87.96;39.89;54.38;40.95
44.97;20.45;32.25;89.95;37.63;42.01;59.49;87.96;39.89;54.37;40.95
44.97;20.45;32.25;89.94;37.63;42.00;59.49;87.96;39.91;54.36;40.95
44.97;20.44;32.25;89.95;37.63;42.01;59.49;87.96;39.90;54.38;40.94
Invalid format at line 14737
Invalid format at line 15331
Invalid format at line 15944
Invalid format at line 16068
Invalid format at line 16915
Invalid format at line 18125
Invalid format at line 23207
Invalid format at line 24296
Invalid format at line 24659
Invalid format at line 24901
Invalid format at line 29378
Invalid format at line 32502
Invalid format at line 36374
Invalid format at line 36396
Invalid format at line 36407
Invalid format at line 36517
Invalid format at line 36616
Invalid format at line 36638
Invalid format at line 36880
Invalid format at line 37001
Invalid format at line 37243
Invalid format at line 37342
Invalid format at line 37364
Invalid format at line 37485
Invalid format at line 37496
Invalid format at line 42732
Invalid format at line 43291
Invalid format at line 43392
Invalid format at line 46175
Invalid format at line 46318
Invalid format at line 46329
Invalid format at line 46681
Invalid format at line 46923
Invalid format at line 47044
Invalid format at line 47165
Invalid format at line 49442
Invalid format at line 54425
Invalid format at line 1944
Invalid format at line 2516
Invalid format at line 3462
Invalid format at line 3484
Invalid format at line 3603
Invalid format at line 3843
Invalid format at line 4551
Invalid format at line 6729
Invalid format at line 8181
Invalid format at line 10983
Invalid format at line 11217
Invalid format at line 14011
Invalid format at line 15419
Invalid format at line 17399
Invalid format at line 22602
Invalid format at line 26419
Invalid format at line 38082
Invalid format at line 38086
Invalid format at line 38209
Invalid format at line 38222
Invalid format at line 38409
Invalid format at line 38794
Invalid format at line 45339
Invalid format at line 47429
Invalid format at line 47462
Invalid format at line 49338
Invalid format at line 49464
Invalid format at line 53578
Invalid format at line 2857
Invalid format at line 10622
Invalid format at line 17509
Invalid format at line 18972
Invalid format at line 20303
Invalid format at line 21799
Invalid format at line 21986
Invalid format at line 22283
Invalid format at line 24780
Invalid format at line 26958
Invalid format at line 33833
Invalid format at line 34559
Invalid format at line 35043
Invalid format at line 36033
Invalid format at line 36044
Invalid format at line 42402
Invalid format at line 42424
Invalid format at line 42446
Invalid format at line 42688
Invalid format at line 42699
Invalid format at line 42985
Invalid format at line 43414
Invalid format at line 43656
Invalid format at line 43898
Invalid format at line 44261
Invalid format at line 44503
Invalid format at line 44987
Invalid format at line 45592
Invalid format at line 51158
Invalid format at line 51882
Invalid format at line 55745
Invalid format at line 56117
Invalid format at line 3242
Invalid format at line 6267
Invalid format at line 13043
Invalid format at line 13164
Invalid format at line 18224
Invalid format at line 18609
Invalid format at line 18730
Invalid format at line 19093
Invalid format at line 20666
Invalid format at line 20908
Invalid format at line 21148
Invalid format at line 24362
Invalid format at line 25374
Invalid format at line 29136
Invalid format at line 29620
Invalid format at line 29739
Invalid format at line 29939
Invalid format at line 30102
Invalid format at line 30459
Invalid format at line 30708
Invalid format at line 30832
Invalid format at line 30863
Invalid format at line 30951
Invalid format at line 31039
Invalid format at line 32524
Invalid format at line 37716
Invalid format at line 38090
Invalid format at line 40147
Invalid format at line 40763
Invalid format at line 41808
Invalid format at line 41837
Invalid format at line 50190
Invalid format at line 822
Invalid format at line 4936
Invalid format at line 4937
Invalid format at line 5178
Invalid format at line 5299
Invalid format at line 5431
Invalid format at line 6025
Invalid format at line 6355
Invalid format at line 11347
Invalid format at line 16066
Invalid format at line 16420
Invalid format at line 17399
Invalid format at line 33371
Invalid format at line 38816
Invalid format at line 38937
Invalid format at line 39058
Invalid format at line 39179
Invalid format at line 39300
Invalid format at line 39421
Invalid format at line 39542
Invalid format at line 39663
Invalid format at line 39784
Invalid format at line 39905
Invalid format at line 42681
Invalid format at line 42688
Invalid format at line 42809
Invalid format at line 46054
Invalid format at line 52610
Invalid format at line 52786
Invalid format at line 53776
Invalid format at line 1548
Invalid format at line 1988
Invalid format at line 4573
Invalid format at line 8082
Invalid format at line 9532
Invalid format at line 9743
Invalid format at line 17157
Invalid format at line 17641
Invalid format at line 17883
Invalid format at line 18125
Invalid format at line 21029
Invalid format at line 23086
Invalid format at line 23207
Invalid format at line 23326
Invalid format at line 23449
Invalid format at line 23570
Invalid format at line 24153
Invalid format at line 27090
Invalid format at line 35780
Invalid format at line 35791
Invalid format at line 36273
Invalid format at line 36274
Invalid format at line 36517
Invalid format at line 38330
Invalid format at line 40026
Invalid format at line 44624
Invalid format at line 51400
Invalid format at line 51499
Invalid format at line 51983
Invalid format at line 55149
  AntiSquid   Baseline1 wins=62.32% errs= 0.00% alls=2781
  AntiSquid   Baseline2 wins=66.24% errs= 0.02% alls=2781
  AntiSquid        Coac wins=10.20% errs= 0.00% alls=2783
  AntiSquid     Conrisc wins=61.07% errs= 0.00% alls=2782
  AntiSquid    Fabbiamo wins=48.33% errs= 0.00% alls=2782
  AntiSquid    Marasbot wins=20.06% errs= 0.00% alls=2782
  AntiSquid ProphetCoac wins=12.31% errs= 0.00% alls=2782
  AntiSquid   UJIAgent1 wins=69.44% errs= 0.00% alls=2781
  AntiSquid   UJIAgent2 wins=39.65% errs= 0.00% alls=2781
  AntiSquid   UJIAgent3 wins=60.80% errs= 0.00% alls=2779
  Baseline1   AntiSquid wins=37.68% errs= 0.00% alls=2781
  Baseline1   Baseline2 wins=39.54% errs= 0.00% alls=2778
  Baseline1        Coac wins= 2.77% errs= 0.00% alls=2780
  Baseline1     Conrisc wins=36.55% errs= 0.00% alls=2780
  Baseline1    Fabbiamo wins=16.24% errs= 0.05% alls=2780
  Baseline1    Marasbot wins=11.33% errs= 0.00% alls=2779
  Baseline1 ProphetCoac wins= 3.78% errs= 0.00% alls=2780
  Baseline1   UJIAgent1 wins=19.36% errs= 0.00% alls=2779
  Baseline1   UJIAgent2 wins= 9.84% errs= 0.00% alls=2779
  Baseline1   UJIAgent3 wins=26.46% errs= 0.00% alls=2774
  Baseline2   AntiSquid wins=33.76% errs= 0.00% alls=2781
  Baseline2   Baseline1 wins=60.46% errs= 0.00% alls=2778
  Baseline2        Coac wins= 2.86% errs= 0.00% alls=2780
  Baseline2     Conrisc wins=46.55% errs= 0.00% alls=2779
  Baseline2    Fabbiamo wins=48.22% errs= 0.00% alls=2779
  Baseline2    Marasbot wins=22.57% errs= 0.00% alls=2778
  Baseline2 ProphetCoac wins= 4.14% errs= 0.00% alls=2779
  Baseline2   UJIAgent1 wins=47.51% errs= 0.00% alls=2778
  Baseline2   UJIAgent2 wins=22.15% errs= 0.00% alls=2778
  Baseline2   UJIAgent3 wins=34.17% errs= 0.00% alls=2777
       Coac   AntiSquid wins=89.80% errs= 0.00% alls=2783
       Coac   Baseline1 wins=97.23% errs= 0.00% alls=2780
       Coac   Baseline2 wins=97.14% errs= 0.00% alls=2780
       Coac     Conrisc wins=94.82% errs= 0.00% alls=2782
       Coac    Fabbiamo wins=96.33% errs= 0.00% alls=2782
       Coac    Marasbot wins=90.96% errs= 0.00% alls=2782
       Coac ProphetCoac wins=54.20% errs= 0.00% alls=2782
       Coac   UJIAgent1 wins=98.04% errs= 0.00% alls=2781
       Coac   UJIAgent2 wins=87.61% errs= 0.00% alls=2781
       Coac   UJIAgent3 wins=92.73% errs= 0.00% alls=2779
    Conrisc   AntiSquid wins=38.93% errs= 0.00% alls=2782
    Conrisc   Baseline1 wins=63.45% errs= 0.00% alls=2780
    Conrisc   Baseline2 wins=53.45% errs= 0.00% alls=2779
    Conrisc        Coac wins= 5.18% errs= 0.00% alls=2782
    Conrisc    Fabbiamo wins=49.24% errs= 1.28% alls=2781
    Conrisc    Marasbot wins=27.58% errs= 0.32% alls=2781
    Conrisc ProphetCoac wins= 6.65% errs= 0.02% alls=2781
    Conrisc   UJIAgent1 wins=55.75% errs= 1.49% alls=2780
    Conrisc   UJIAgent2 wins=27.03% errs= 0.04% alls=2780
    Conrisc   UJIAgent3 wins=47.52% errs= 0.02% alls=2779
   Fabbiamo   AntiSquid wins=51.67% errs= 0.00% alls=2782
   Fabbiamo   Baseline1 wins=83.76% errs= 0.00% alls=2780
   Fabbiamo   Baseline2 wins=51.78% errs= 0.02% alls=2779
   Fabbiamo        Coac wins= 3.67% errs= 0.00% alls=2782
   Fabbiamo     Conrisc wins=50.76% errs= 0.00% alls=2781
   Fabbiamo    Marasbot wins=34.34% errs= 0.00% alls=2781
   Fabbiamo ProphetCoac wins= 4.84% errs= 0.00% alls=2781
   Fabbiamo   UJIAgent1 wins=43.10% errs= 0.00% alls=2780
   Fabbiamo   UJIAgent2 wins=48.23% errs= 0.00% alls=2780
   Fabbiamo   UJIAgent3 wins=50.58% errs= 0.00% alls=2776
   Marasbot   AntiSquid wins=79.94% errs= 0.00% alls=2782
   Marasbot   Baseline1 wins=88.67% errs= 0.00% alls=2779
   Marasbot   Baseline2 wins=77.43% errs= 0.00% alls=2778
   Marasbot        Coac wins= 9.04% errs= 0.00% alls=2782
   Marasbot     Conrisc wins=72.42% errs= 0.00% alls=2781
   Marasbot    Fabbiamo wins=65.66% errs= 0.00% alls=2781
   Marasbot ProphetCoac wins= 9.65% errs= 0.00% alls=2781
   Marasbot   UJIAgent1 wins=67.79% errs= 0.00% alls=2780
   Marasbot   UJIAgent2 wins=59.64% errs= 0.00% alls=2780
   Marasbot   UJIAgent3 wins=64.80% errs= 0.00% alls=2777
ProphetCoac   AntiSquid wins=87.69% errs= 0.00% alls=2782
ProphetCoac   Baseline1 wins=96.22% errs= 0.00% alls=2780
ProphetCoac   Baseline2 wins=95.86% errs= 0.00% alls=2779
ProphetCoac        Coac wins=45.80% errs= 0.00% alls=2782
ProphetCoac     Conrisc wins=93.35% errs= 0.00% alls=2781
ProphetCoac    Fabbiamo wins=95.16% errs= 0.00% alls=2781
ProphetCoac    Marasbot wins=90.35% errs= 0.00% alls=2781
ProphetCoac   UJIAgent1 wins=97.19% errs= 0.00% alls=2780
ProphetCoac   UJIAgent2 wins=85.20% errs= 0.00% alls=2780
ProphetCoac   UJIAgent3 wins=91.56% errs= 0.00% alls=2779
  UJIAgent1   AntiSquid wins=30.56% errs= 0.00% alls=2781
  UJIAgent1   Baseline1 wins=80.64% errs= 0.00% alls=2779
  UJIAgent1   Baseline2 wins=52.49% errs= 0.00% alls=2778
  UJIAgent1        Coac wins= 1.96% errs= 0.00% alls=2781
  UJIAgent1     Conrisc wins=44.25% errs= 0.00% alls=2780
  UJIAgent1    Fabbiamo wins=56.90% errs= 0.00% alls=2780
  UJIAgent1    Marasbot wins=32.21% errs= 0.00% alls=2780
  UJIAgent1 ProphetCoac wins= 2.81% errs= 0.00% alls=2780
  UJIAgent1   UJIAgent2 wins=43.04% errs= 0.00% alls=2780
  UJIAgent1   UJIAgent3 wins=53.23% errs= 0.00% alls=2761
  UJIAgent2   AntiSquid wins=60.35% errs= 0.47% alls=2781
  UJIAgent2   Baseline1 wins=90.16% errs= 0.23% alls=2779
  UJIAgent2   Baseline2 wins=77.85% errs= 0.25% alls=2778
  UJIAgent2        Coac wins=12.39% errs= 0.13% alls=2781
  UJIAgent2     Conrisc wins=72.97% errs= 0.32% alls=2780
  UJIAgent2    Fabbiamo wins=51.77% errs= 0.31% alls=2780
  UJIAgent2    Marasbot wins=40.36% errs= 0.31% alls=2780
  UJIAgent2 ProphetCoac wins=14.80% errs= 0.22% alls=2780
  UJIAgent2   UJIAgent1 wins=56.96% errs= 0.31% alls=2780
  UJIAgent2   UJIAgent3 wins=66.88% errs= 0.49% alls=2773
  UJIAgent3   AntiSquid wins=39.20% errs= 0.00% alls=2779
